"Hillsfar",1989,"https://www.mobygames.com/game/hillsfar",29,62.00
"Indiana Jones and the Last Crusade: The Action Game",1989,"https://www.mobygames.com/game/indiana-jones-and-the-last-crusade-the-action-game",115,52.00
"Indiana Jones and the Last Crusade: The Graphic Adventure",1989,"https://www.mobygames.com/game/indiana-jones-and-the-last-crusade-the-graphic-adventure",207,80.00
"Indianapolis 500: The Simulation",1989,"https://www.mobygames.com/game/indianapolis-500-the-simulation",68,72.00
"Insector X",1989,"https://www.mobygames.com/game/insector-x",11,58.00
"Iron Lord",1989,"https://www.mobygames.com/game/iron-lord",13,80.00
"IronSword: Wizards & Warriors II",1989,"https://www.mobygames.com/game/ironsword-wizards-warriors-ii",18,64.00
"It Came from the Desert",1989,"https://www.mobygames.com/game/it-came-from-the-desert",58,78.00
"Ivan 'Ironman' Stewart's Super Off Road",1989,"https://www.mobygames.com/game/ivan-ironman-stewarts-super-off-road",79,68.00
"James Clavell's Shogun",1989,"https://www.mobygames.com/game/james-clavells-shogun",19,70.00
"Journey: The Quest Begins",1989,"https://www.mobygames.com/game/journey-the-quest-begins",13,76.00
"J.R.R. Tolkien's War in Middle Earth",1989,"https://www.mobygames.com/game/jrr-tolkiens-war-in-middle-earth",25,68.00
"Keef the Thief: A Boy and His Lockpick",1989,"https://www.mobygames.com/game/keef-the-thief-a-boy-and-his-lockpick",15,58.00
"Kick Off",1989,"https://www.mobygames.com/game/kick-off",31,74.00
"Kings of the Beach",1989,"https://www.mobygames.com/game/kings-of-the-beach",27,72.00
"Knights of Legend",1989,"https://www.mobygames.com/game/knights-of-legend",15,62.00
"Krypton Egg",1989,"https://www.mobygames.com/game/krypton-egg",11,74.00
"Kwirk",1990,"https://www.mobygames.com/game/kwirk",11,66.00
"Lakers versus Celtics and the NBA Playoffs",1989,"https://www.mobygames.com/game/lakers-versus-celtics-and-the-nba-playoffs",29,70.00
"Last Battle",1989,"https://www.mobygames.com/game/last-battle-",30,46.00
"Leisure Suit Larry III: Passionate Patti in Pursuit of the Pulsating Pectorals",1989,"https://www.mobygames.com/game/leisure-suit-larry-iii-passionate-patti-in-pursuit-of-the-pulsat",85,76.00
"M1 Tank Platoon",1989,"https://www.mobygames.com/game/m1-tank-platoon",23,78.00
"The Magic Candle: Volume 1",1989,"https://www.mobygames.com/game/magic-candle-volume-1",11,86.00
"Manhunter 2: San Francisco",1989,"https://www.mobygames.com/game/manhunter-2-san-francisco",44,70.00
"Mean Streets",1989,"https://www.mobygames.com/game/mean-streets",58,80.00
"MechWarrior",1989,"https://www.mobygames.com/game/mechwarrior",27,74.00
"Midnight Resistance",1989,"https://www.mobygames.com/game/midnight-resistance",21,70.00
"Midwinter",1989,"https://www.mobygames.com/game/midwinter",33,76.00
"Millennium: Return to Earth",1989,"https://www.mobygames.com/game/millennium-return-to-earth-",26,76.00
"Monster Party",1989,"https://www.mobygames.com/game/monster-party",14,64.00
"Moonwalker",1989,"https://www.mobygames.com/game/moonwalker",21,48.00
"Myth",1989,"https://www.mobygames.com/game/myth",14,78.00
"Myth: History in the Making",1989,"https://www.mobygames.com/game/myth-history-in-the-making",26,66.00
"NARC",1989,"https://www.mobygames.com/game/narc",43,60.00
"Nastar Warrior",1989,"https://www.mobygames.com/game/nastar-warrior",15,56.00
"Ninja Gaiden",1989,"https://www.mobygames.com/game/ninja-gaiden____",30,54.00
"North & South",1989,"https://www.mobygames.com/game/north-south",93,68.00
"Nuclear War",1989,"https://www.mobygames.com/game/nuclear-war",39,74.00
"Persian Gulf Inferno",1989,"https://www.mobygames.com/game/persian-gulf-inferno",12,60.00
"Phantasy Star II",1989,"https://www.mobygames.com/game/phantasy-star-ii",57,76.00
"Pipe Dream",1989,"https://www.mobygames.com/game/pipe-dream",58,74.00
"Populous",1989,"https://www.mobygames.com/game/populous",178,76.00
"Postman Pat",1989,"https://www.mobygames.com/game/postman-pat",11,60.00
"Prince of Persia",1989,"https://www.mobygames.com/game/prince-of-persia",509,82.00
"Project Firestart",1989,"https://www.mobygames.com/game/project-firestart",17,82.00
"Psycho Fox",1989,"https://www.mobygames.com/game/psycho-fox",16,72.00
"Quarth",1989,"https://www.mobygames.com/game/quarth",11,80.00
"Rambo III",1989,"https://www.mobygames.com/game/rambo-iii_",16,64.00
"The Revenge of Shinobi",1989,"https://www.mobygames.com/game/revenge-of-shinobi",67,76.00
"Rick Dangerous",1989,"https://www.mobygames.com/game/rick-dangerous",52,66.00
"River City Ransom",1989,"https://www.mobygames.com/game/river-city-ransom",80,82.00
"RoboCop",1989,"https://www.mobygames.com/game/robocop______",31,64.00
"Rockstar!",1989,"https://www.mobygames.com/game/rockstar",18,82.00
"Romance of the Three Kingdoms II",1989,"https://www.mobygames.com/game/romance-of-the-three-kingdoms-ii",21,74.00
"Sagaia",1989,"https://www.mobygames.com/game/sagaia",19,66.00
"Saint Dragon",1989,"https://www.mobygames.com/game/saint-dragon",11,72.00
"Satan",1989,"https://www.mobygames.com/game/satan",33,64.00
"S.C.I.: Special Criminal Investigation",1989,"https://www.mobygames.com/game/sci-special-criminal-investigation",31,70.00
"Shadow Dancer",1989,"https://www.mobygames.com/game/shadow-dancer",46,70.00
"Shadow of the Beast",1989,"https://www.mobygames.com/game/shadow-of-the-beast",120,66.00
"SimCity",1989,"https://www.mobygames.com/game/simcity",268,76.00
"Space Quest III: The Pirates of Pestulon",1989,"https://www.mobygames.com/game/space-quest-iii-the-pirates-of-pestulon",106,80.00
"Space Rogue",1989,"https://www.mobygames.com/game/space-rogue",18,76.00
"Starflight 2: Trade Routes of the Cloud Nebula",1989,"https://www.mobygames.com/game/starflight-2-trade-routes-of-the-cloud-nebula",51,76.00
"Stormlord",1989,"https://www.mobygames.com/game/stormlord",37,56.00
"Street Rod",1989,"https://www.mobygames.com/game/street-rod",33,76.00
"Strider",1989,"https://www.mobygames.com/game/strider",62,70.00
"Stryx",1989,"https://www.mobygames.com/game/stryx",16,46.00
"S.T.U.N. Runner",1989,"https://www.mobygames.com/game/stun-runner",22,62.00
"Stunt Track Racer",1989,"https://www.mobygames.com/game/stunt-track-racer",64,66.00
"Superman: The Man of Steel",1989,"https://www.mobygames.com/game/superman-the-man-of-steel__",12,66.00
"Super Mario Land",1989,"https://www.mobygames.com/game/super-mario-land",124,76.00
"Super Monaco GP",1989,"https://www.mobygames.com/game/super-monaco-gp",39,72.00
"Sweet Home",1989,"https://www.mobygames.com/game/sweet-home",12,82.00
"Sword of Aragon",1989,"https://www.mobygames.com/game/sword-of-aragon",16,74.00
"Sword of Sodan",1989,"https://www.mobygames.com/game/sword-of-sodan",23,46.00
"Sword of the Samurai",1989,"https://www.mobygames.com/game/sword-of-the-samurai",37,78.00
"Sword of Vermilion",1989,"https://www.mobygames.com/game/sword-of-vermilion",24,72.00
"Taboo: The Sixth Sense",1989,"https://www.mobygames.com/game/taboo-the-sixth-sense",14,26.00
"Tecmo World Wrestling",1990,"https://www.mobygames.com/game/tecmo-world-wrestling",12,78.00
"Teenage Mutant Ninja Turtles",1989,"https://www.mobygames.com/game/teenage-mutant-ninja-turtles__",122,76.00
"Teenage Mutant Ninja Turtles",1989,"https://www.mobygames.com/game/teenage-mutant-ninja-turtles",125,66.00
"Tetris",1989,"https://www.mobygames.com/game/tetris_gb",151,82.00
"Tetris",1989,"https://www.mobygames.com/game/tetris_nes",56,82.00
"Their Finest Hour: The Battle of Britain",1989,"https://www.mobygames.com/game/their-finest-hour-the-battle-of-britain",26,74.00
"Tintin on the Moon",1989,"https://www.mobygames.com/game/tintin-on-the-moon",18,74.00
"Toki",1989,"https://www.mobygames.com/game/toki",15,74.00
"Tongue of the Fatman",1989,"https://www.mobygames.com/game/tongue-of-the-fatman",20,68.00
"Top Gun: The Second Mission",1990,"https://www.mobygames.com/game/top-gun-the-second-mission",12,52.00
"Tunnels of Armageddon",1989,"https://www.mobygames.com/game/tunnels-of-armageddon",11,70.00
"Turbo Out Run",1989,"https://www.mobygames.com/game/turbo-out-run",35,78.00
"TV Sports: Basketball",1989,"https://www.mobygames.com/game/tv-sports-basketball",12,66.00
"Ultima Trilogy: I ♦ II ♦ III",1989,"https://www.mobygames.com/game/ultima-trilogy-i-ii-iii",15,86.00
"The Uncanny X-Men",1989,"https://www.mobygames.com/game/uncanny-x-men",26,22.00
"U.N. Squadron",1989,"https://www.mobygames.com/game/un-squadron",48,76.00
"Vette!",1989,"https://www.mobygames.com/game/vette",11,62.00
"Volfied",1989,"https://www.mobygames.com/game/volfied",33,76.00
"War of the Lance",1989,"https://www.mobygames.com/game/war-of-the-lance",13,76.00
"Welltris",1989,"https://www.mobygames.com/game/welltris",42,78.00
"Where in Time Is Carmen Sandiego?",1989,"https://www.mobygames.com/game/where-in-time-is-carmen-sandiego",34,62.00
"Who Framed Roger Rabbit",1989,"https://www.mobygames.com/game/who-framed-roger-rabbit-",18,64.00
"Willow",1989,"https://www.mobygames.com/game/willow-",16,64.00
"Wonder Boy III: The Dragon's Trap",1989,"https://www.mobygames.com/game/wonder-boy-iii-the-dragons-trap",57,84.00
"World Championship Soccer",1989,"https://www.mobygames.com/game/world-championship-soccer",18,60.00
"WWF Wrestlemania",1989,"https://www.mobygames.com/game/wwf-wrestlemania",23,58.00
"Xenon 2: Megablast",1989,"https://www.mobygames.com/game/xenon-2-megablast",115,72.00
"Ys: Book I & II",1989,"https://www.mobygames.com/game/ys-book-i-ii",23,84.00
"Ys III: Wanderers from Ys",1989,"https://www.mobygames.com/game/ys-iii-wanderers-from-ys",46,82.00
"Zero Wing",1989,"https://www.mobygames.com/game/zero-wing",15,66.00
"Zork Zero: The Revenge of Megaboz",1989,"https://www.mobygames.com/game/zork-zero-the-revenge-of-megaboz",21,68.00
