"Dick Tracy","https://www.kultboy.com/testbericht-uebersicht/104/",82,,,31,16,,,,,,,,10,8,20,29.40,29.40
"Marauder","https://www.kultboy.com/testbericht-uebersicht/1913/",0,,,,66,,,,,,,,,,,33.00,
"Chaos Strikes Back","https://www.kultboy.com/testbericht-uebersicht/1047/",87,,,87,58,,,,,,,,99,92,85,84.60,84.60
"The Legend of Zelda: Ocarina of Time","https://www.kultboy.com/testbericht-uebersicht/4316/",96,,,,,,,,96,,,,,,92,96.00,
"Metal Gear Solid","https://www.kultboy.com/testbericht-uebersicht/4315/",97,,,,,,,,,,,,,,91,97.00,
"Tetris","https://www.kultboy.com/testbericht-uebersicht/546/",86,,,92,50,86,,,,,,90,,87,90,81.83,81.83
"Super Mario 64","https://www.kultboy.com/testbericht-uebersicht/5852/",95,,,,,,,,95,,,,,,89,95.00,
"Perfect Dark","https://www.kultboy.com/testbericht-uebersicht/8840/",96,,,,,,,,,,,,,,,96.00,
"Donkey Kong Country 2: Diddy's Kong Quest","https://www.kultboy.com/testbericht-uebersicht/2297/",90,,,,,,,,90,,,,,,88,90.00,
"Strike Commander","https://www.kultboy.com/testbericht-uebersicht/477/",88,,,,100,,,,,96,,88,96,90,89,93.00,93.00
"Monkey Island 2: LeChuck's Revenge","https://www.kultboy.com/testbericht-uebersicht/121/",87,,,87,83,,,,,,88,,88,87,93,86.67,86.67
"Alone in the Dark","https://www.kultboy.com/testbericht-uebersicht/393/",70,,,,83,,,,62,,87,77,96,80,74,79.29,79.29
"Wing Commander III: Heart of the Tiger","https://www.kultboy.com/testbericht-uebersicht/486/",79,,,,,,,,89,96,,89,95,82,88,88.33,88.33
"Half-Life 2","https://www.kultboy.com/testbericht-uebersicht/10125/",96,,,,,,,,,96,,,,,93,96.00,
"Dungeon Master","https://www.kultboy.com/testbericht-uebersicht/52/",69,,,72,83,92,,,,,71,,,69,90,76.00,76.00
"Ice Hockey","https://www.kultboy.com/testbericht-uebersicht/2145/",95,,,,,,,,,,,,,95,,95.00,
"Super Mario Bros. 3","https://www.kultboy.com/testbericht-uebersicht/1051/",93,,,,91,,,,,,,,93,95,89,93.00,93.00
"Die Siedler","https://www.kultboy.com/testbericht-uebersicht/293/",82,,95,91,83,,,,,82,91,83,93,89,88,87.67,87.67
"Ultima VI: The False Prophet","https://www.kultboy.com/testbericht-uebersicht/320/",72,,,93,83,,,,,,,,72,72,87,78.40,78.40
"Ultima V: Warriors of Destiny","https://www.kultboy.com/testbericht-uebersicht/319/",80,,,91,83,90,,,,,,80,,88,91,85.33,85.33
"Samurai Shodown II","https://www.kultboy.com/testbericht-uebersicht/3957/",95,,,,,,,,,,,,,,,95.00,
"Resident Evil","https://www.kultboy.com/testbericht-uebersicht/2415/",80,,,,,,,,87,,,60,,80,88,76.75,76.75
"Diddy Kong Racing","https://www.kultboy.com/testbericht-uebersicht/4763/",93,,,,,,,,93,,,,,,77,93.00,
"Parodius","https://www.kultboy.com/testbericht-uebersicht/1415/",85,,,,83,,,,,,,,,85,90,84.33,84.33
"Ys: Book I & II","https://www.kultboy.com/testbericht-uebersicht/7696/",95,,,,,,,,,,,,,,,95.00,
"Final Fantasy VI","https://www.kultboy.com/testbericht-uebersicht/2294/",91,,,,,,,,91,,,,,,92,91.00,
"Donkey Kong Country","https://www.kultboy.com/testbericht-uebersicht/1911/",95,,,,83,,,,,,,,,,82,89.00,
"Earthworm Jim","https://www.kultboy.com/testbericht-uebersicht/1727/",74,,,,91,,74,,75,,82,80,,,79,79.33,79.33
"Shadow Man: Rette deine Seele","https://www.kultboy.com/testbericht-uebersicht/6491/",74,,,,,,,,,,,,,91,83,82.50,
"Speedball 2: Brutal Deluxe","https://www.kultboy.com/testbericht-uebersicht/271/",72,,,72,83,,,,,,86,,90,73,87,79.33,79.33
"Hard Drivin'","https://www.kultboy.com/testbericht-uebersicht/1397/",86,,,61,66,,,,,,,,95,51,57,71.80,71.80
"Ultima Underworld: The Stygian Abyss","https://www.kultboy.com/testbericht-uebersicht/324/",92,,,,,,,,,,92,,95,94,90,93.25,93.25
"John Madden Football '93","https://www.kultboy.com/testbericht-uebersicht/4141/",80,,,,,,,,,,,,95,81,,85.33,85.33
"TFX: Tactical Fighter Experiment","https://www.kultboy.com/testbericht-uebersicht/406/",71,,,,100,,,,,95,86,71,,74,,82.83,82.83
"Strike Commander: Tactical Operations","https://www.kultboy.com/testbericht-uebersicht/8181/",88,,,,,,,,,95,,88,,,,90.33,90.33
"Syndicate Mission Disk: American Revolt","https://www.kultboy.com/testbericht-uebersicht/1029/",77,,,,,,,,,95,,,,77,,83.00,83.00
"Doom","https://www.kultboy.com/testbericht-uebersicht/333/",78,,,,91,,78,,87,95,79,85,87,87,85,85.22,85.22
"Final Fantasy VII","https://www.kultboy.com/testbericht-uebersicht/2434/",86,,,,,,,,95,,,88,,86,88,88.75,88.75
"Indiana Jones and the Fate of Atlantis","https://www.kultboy.com/testbericht-uebersicht/58/",72,,85,84,75,,,,,80,90,89,76,72,94,80.33,80.33
"Super Mario World","https://www.kultboy.com/testbericht-uebersicht/1056/",81,,,,91,,,,,,,,81,94,90,86.75,86.75
"Wizardry 7: Crusaders of the Dark Savant","https://www.kultboy.com/testbericht-uebersicht/491/",73,,,,83,,,,,,82,87,73,94,89,82.00,82.00
"Super Mario All-Stars","https://www.kultboy.com/testbericht-uebersicht/3101/",94,,,,,,,,,,,,,94,94,94.00,
"Zeewolf","https://www.kultboy.com/testbericht-uebersicht/400/",80,,94,80,,,,,,,,,80,,69,83.50,83.50
"Capital Punishment","https://www.kultboy.com/testbericht-uebersicht/419/",91,,94,91,,,,,,,,,,,,92.00,92.00
"Worms","https://www.kultboy.com/testbericht-uebersicht/828/",69,,94,88,,,,,70,,87,69,,,87,79.50,79.50
"Worms: The Directors Cut","https://www.kultboy.com/testbericht-uebersicht/833/",94,,94,,,,,,,,,,,,91,94.00,
"Mr. Nutz: Hoppin' Mad","https://www.kultboy.com/testbericht-uebersicht/422/",85,,94,85,,,,,,,,,,86,81,87.50,87.50
"Turrican III: Payment Day","https://www.kultboy.com/testbericht-uebersicht/339/",65,,94,88,100,,,,88,,,,65,86,84,83.71,83.71
"Falcon Mission Disk Volume II: Operation Firefight","https://www.kultboy.com/testbericht-uebersicht/1143/",94,,,94,83,,,,,,,,,,,90.33,90.33
"It came from the Desert","https://www.kultboy.com/testbericht-uebersicht/309/",73,,,94,16,,,,,,,,,73,86,64.00,64.00
"Elite","https://www.kultboy.com/testbericht-uebersicht/618/",80,,,87,91,,,,,,,,,85,86,85.75,85.75
"Gran Turismo","https://www.kultboy.com/testbericht-uebersicht/4313/",94,,,,,,,,94,,,,,,90,94.00,
"GoldenEye 007","https://www.kultboy.com/testbericht-uebersicht/4764/",94,,,,,,,,94,,,,,,94,94.00,
"Formel 1 97","https://www.kultboy.com/testbericht-uebersicht/6390/",72,,,,,,,,,,,72,,,,72.00,
"Donkey Kong Country 3: Dixie Kong's Double Trouble","https://www.kultboy.com/testbericht-uebersicht/2298/",90,,,,,,,,90,,,,,,85,90.00,
"Chrono Trigger","https://www.kultboy.com/testbericht-uebersicht/2248/",91,,,,,,,,91,,,,,,92,91.00,
"Donkey Kong 64","https://www.kultboy.com/testbericht-uebersicht/8839/",94,,,,,,,,,,,,,,,94.00,
"NBA 2K","https://www.kultboy.com/testbericht-uebersicht/9009/",94,,,,,,,,,,,,,,,94.00,
"Samurai Shodown","https://www.kultboy.com/testbericht-uebersicht/3149/",87,,,,,,,,89,,,,90,,83,88.67,88.67
"Disney's Aladdin","https://www.kultboy.com/testbericht-uebersicht/829/",70,,,86,91,,,,75,,86,73,92,88,83,82.63,82.63
"Tony Hawk's Pro Skater 2","https://www.kultboy.com/testbericht-uebersicht/9911/",86,,,,,,87,,,,86,,,,,86.33,86.33
"Ultima Underworld II: Labyrinth of Worlds","https://www.kultboy.com/testbericht-uebersicht/322/",91,,,,91,,,,,93,91,94,92,91,90,91.86,91.86
"Ultima VII: Die Schwarze Pforte","https://www.kultboy.com/testbericht-uebersicht/325/",74,,,,91,,,,,,85,,74,84,97,81.60,81.60
"Lionheart","https://www.kultboy.com/testbericht-uebersicht/514/",83,,,88,83,,,,,,,,94,83,85,86.20,86.20
"The Adventures of Willy Beamish","https://www.kultboy.com/testbericht-uebersicht/407/",94,,,42,83,,,,,51,31,,94,52,74,63.86,63.86
"Leisure Suit Larry: In the Land of the Lounge Lizards (Remake)","https://www.kultboy.com/testbericht-uebersicht/7141/",76,,,,,,,,,,81,,94,76,,81.75,81.75
"Dune: Der Wüstenplanet","https://www.kultboy.com/testbericht-uebersicht/51/",70,,,82,91,,,,70,72,82,57,94,38,77,72.89,72.89
"Street Fighter II' - Champion Edition","https://www.kultboy.com/testbericht-uebersicht/3511/",88,,,,,,,,88,,,,94,,,90.00,90.00
"Ultima VIII: Pagan","https://www.kultboy.com/testbericht-uebersicht/327/",80,,,,,,,,,94,83,89,94,80,70,86.67,86.67
"Shanghai","https://www.kultboy.com/testbericht-uebersicht/1404/",82,,,,83,83,,,,,,,,82,90,82.50,82.50
"Star Wars - Dark Forces","https://www.kultboy.com/testbericht-uebersicht/238/",76,,,,,,,,63,94,76,84,,83,80,79.33,79.33
"Star Wars - X-Wing: B-Wing","https://www.kultboy.com/testbericht-uebersicht/7666/",77,,,,75,,,,,94,,77,,,,80.75,80.75
"World of WarCraft","https://www.kultboy.com/testbericht-uebersicht/10201/",94,,,,,,,,,94,,,,,,94.00,
"Metroid Prime","https://www.kultboy.com/testbericht-uebersicht/5268/",94,,,,,,94,,,,,,,,,94.00,
"Gran Turismo 4","https://www.kultboy.com/testbericht-uebersicht/5437/",94,,,,,,94,,,,,,,,,94.00,
"Dark Project: Der Meisterdieb","https://www.kultboy.com/testbericht-uebersicht/4603/",83,,,,,,,,,,83,91,,93,90,87.50,87.50
"Seven Kingdoms","https://www.kultboy.com/testbericht-uebersicht/6128/",93,,,,,,,,,,,80,,93,,88.67,88.67
"FIFA 99","https://www.kultboy.com/testbericht-uebersicht/6381/",86,,,,,,,,,,86,,,93,,88.33,88.33
"Ambermoon","https://www.kultboy.com/testbericht-uebersicht/366/",85,,93,85,91,,,,,,,,93,88,90,89.17,89.17
"Zeewolf 2: Wild Justice","https://www.kultboy.com/testbericht-uebersicht/1242/",77,,93,77,,,,,,,,,,,,82.33,82.33
"The Secret of Monkey Island","https://www.kultboy.com/testbericht-uebersicht/185/",78,,,93,75,,,,87,,,91,93,92,96,87.00,87.00
"Die Stadt der Löwen","https://www.kultboy.com/testbericht-uebersicht/1878/",93,,,93,66,,,,,,,,,54,,76.50,76.50
"Powermonger","https://www.kultboy.com/testbericht-uebersicht/722/",72,,,93,83,,,,84,,87,,,79,78,83.00,83.00
"Resident Evil 2","https://www.kultboy.com/testbericht-uebersicht/4590/",89,,,,,,,,89,,,,,,91,89.00,
"International Superstar Soccer '98","https://www.kultboy.com/testbericht-uebersicht/5865/",93,,,,,,,,,,,,,,,93.00,
"Sega Rally Championship","https://www.kultboy.com/testbericht-uebersicht/5887/",67,,,,,,,,,89,,80,,,93,78.67,78.67
"International Superstar Soccer 64","https://www.kultboy.com/testbericht-uebersicht/6393/",93,,,,,,,,,,,,,,,93.00,
"Resident Evil: Code:Veronica","https://www.kultboy.com/testbericht-uebersicht/7638/",93,,,,,,,,,,,,,,91,93.00,
"Vagrant Story","https://www.kultboy.com/testbericht-uebersicht/7755/",93,,,,,,,,,,,,,,,93.00,
"Super Street Fighter II Turbo","https://www.kultboy.com/testbericht-uebersicht/246/",70,,38,72,,,,,,,85,70,,79,79,69.00,69.00
"Colin McRae Rally 2.0","https://www.kultboy.com/testbericht-uebersicht/9905/",88,,,,,,,,,,88,,,,,88.00,
"Maniac Mansion: Day of the Tentacle","https://www.kultboy.com/testbericht-uebersicht/217/",89,,,,91,,,,,89,90,93,,90,92,90.33,90.33
"Black & White","https://www.kultboy.com/testbericht-uebersicht/9613/",91,,,,,,,,,,,91,,,50,91.00,
"Lemmings","https://www.kultboy.com/testbericht-uebersicht/21/",68,,85,77,83,,,,83,,,92,75,68,89,78.88,78.88
"The Humans","https://www.kultboy.com/testbericht-uebersicht/700/",66,,,92,83,,,,66,,87,74,93,74,67,79.38,79.38
"Leisure Suit Larry 5: Passionate Patti does a little Undercover Work","https://www.kultboy.com/testbericht-uebersicht/490/",70,,,85,75,,,,,,88,,93,70,69,80.17,80.17
"Star Wars - Rebel Assault","https://www.kultboy.com/testbericht-uebersicht/438/",75,,,,,,,,75,,87,91,93,85,70,84.33,84.33
"Sam & Max: Hit the Road","https://www.kultboy.com/testbericht-uebersicht/216/",89,,,,100,,,,,93,89,89,93,91,86,92.00,92.00
"Wing Commander II: Vengeance of the Kilrathi","https://www.kultboy.com/testbericht-uebersicht/497/",83,,,,83,,,,,,86,,93,83,87,85.60,85.60
"FIFA International Soccer","https://www.kultboy.com/testbericht-uebersicht/364/",77,,86,85,75,,,,9,,86,85,93,81,75,75.22,75.22
"Space Quest I: Roger Wilco in the Sarien Encounter (Remake)","https://www.kultboy.com/testbericht-uebersicht/7083/",77,,,,,,,,,,,,45,77,,66.33,66.33
"Pinball Dreams","https://www.kultboy.com/testbericht-uebersicht/450/",64,,,73,75,,,,,,,69,93,64,87,73.00,73.00
"Midwinter II: Flames of Freedom","https://www.kultboy.com/testbericht-uebersicht/758/",77,,,91,66,,,,,,80,,93,77,,80.67,80.67
"Links 386 Pro","https://www.kultboy.com/testbericht-uebersicht/3813/",80,,,,,,,,,80,,90,93,88,89,86.20,86.20
"The Bard's Tale: Tales of the Unknown","https://www.kultboy.com/testbericht-uebersicht/289/",73,,,73,50,93,,,,,,,,85,90,74.80,74.80
"Age of Empires","https://www.kultboy.com/testbericht-uebersicht/2951/",84,,,,,,,,,93,,100,,84,87,90.25,90.25
"Star Wars - X-Wing","https://www.kultboy.com/testbericht-uebersicht/442/",75,,,,83,,,,,93,86,77,,75,84,81.50,81.50
"Lemmings 2: The Tribes","https://www.kultboy.com/testbericht-uebersicht/701/",79,,,91,,,,,90,93,91,81,,84,82,87.00,87.00
"Sim City 2000: Urban Renewal Kit","https://www.kultboy.com/testbericht-uebersicht/9515/",93,,,,,,,,,93,,,,,,93.00,
"Grand Theft Auto: San Andreas","https://www.kultboy.com/testbericht-uebersicht/5256/",93,,,,,,,,,93,,,,,87,93.00,
"Codename: Panzers - Phase One","https://www.kultboy.com/testbericht-uebersicht/10262/",93,,,,,,,,,93,,,,,,93.00,
"Super Mario World 2: Yoshi's Island","https://www.kultboy.com/testbericht-uebersicht/2430/",93,,,,,,,,93,,,,,,87,93.00,
"Street Fighter II' - Special Champion Edition","https://www.kultboy.com/testbericht-uebersicht/4579/",91,,,,,,,,93,,,,,,,92.00,
"NHL 96","https://www.kultboy.com/testbericht-uebersicht/2418/",88,,,,,,,,88,,,,,,80,88.00,
"Street Fighter II Turbo","https://www.kultboy.com/testbericht-uebersicht/5752/",88,,,,,,,,93,,,,88,,93,89.67,89.67
"Super Mario Kart","https://www.kultboy.com/testbericht-uebersicht/1086/",90,,,,,,,90,93,,,,,90,89,90.75,90.75
"Tomb Raider II","https://www.kultboy.com/testbericht-uebersicht/3967/",89,,,,,,,,93,,,80,,89,81,87.75,87.75
"Wave Race 64","https://www.kultboy.com/testbericht-uebersicht/5855/",90,,,,,,,,93,,,,,,88,91.50,
"Fighters Megamix","https://www.kultboy.com/testbericht-uebersicht/9303/",93,,,,,,,,93,,,,,,,93.00,
"Resident Evil 4","https://www.kultboy.com/testbericht-uebersicht/5201/",93,,,,,,93,,,,,,,,90,93.00,
"Yoshi's Island: Super Mario Advance 3","https://www.kultboy.com/testbericht-uebersicht/10224/",93,,,,,,93,,,,,,,,,93.00,
"Theme Park","https://www.kultboy.com/testbericht-uebersicht/417/",73,,,73,,,77,,75,,82,88,,92,81,80.00,80.00
"R-Type","https://www.kultboy.com/testbericht-uebersicht/165/",70,,,85,75,,,,,,,,,70,86,75.00,75.00
"Populous","https://www.kultboy.com/testbericht-uebersicht/348/",64,,,,83,,,84,,,,80,79,86,84,79.33,79.33
"Railroad Tycoon","https://www.kultboy.com/testbericht-uebersicht/598/",90,,,90,83,,,,,,,,,91,88,88.50,88.50
"Zak McKracken and the Alien Mindbenders","https://www.kultboy.com/testbericht-uebersicht/197/",78,,,78,,91,,,,,,,,91,90,84.50,84.50
"System Shock 2","https://www.kultboy.com/testbericht-uebersicht/4604/",85,,,,,,,,,,85,,,90,91,86.67,86.67
"F1 Racing Simulation","https://www.kultboy.com/testbericht-uebersicht/5766/",90,,,,,,,,,,,90,,92,,90.67,90.67
"Frankreich 98: Die Fußball-WM","https://www.kultboy.com/testbericht-uebersicht/6214/",85,,,,,,,,88,,,,,92,,88.33,88.33
"Erben der Erde: Die große Suche","https://www.kultboy.com/testbericht-uebersicht/14/",64,,92,81,83,,,,,,80,64,70,67,79,75.13,75.13
"Flight of the Amazon Queen","https://www.kultboy.com/testbericht-uebersicht/18/",71,,92,85,,,,,,64,74,71,,71,76,75.43,75.43
"B.C. Kid","https://www.kultboy.com/testbericht-uebersicht/705/",85,,92,85,,,,,,,,,89,85,81,87.20,87.20
"Syndicate","https://www.kultboy.com/testbericht-uebersicht/436/",79,,92,79,91,,,,,,81,89,79,85,85,84.38,84.38
"Ruff 'n' Tumble","https://www.kultboy.com/testbericht-uebersicht/427/",79,,79,92,,,,,,,,,,,89,83.33,83.33
"Antheads: It Came from the Desert II Data Disk","https://www.kultboy.com/testbericht-uebersicht/354/",73,,,92,50,,,,,,,,,73,81,72.00,72.00
"Wonderland: Dream the Dream...","https://www.kultboy.com/testbericht-uebersicht/1088/",88,,,92,75,,,,,,,,,88,,85.75,85.75
"Ishido: The Way of Stones","https://www.kultboy.com/testbericht-uebersicht/2650/",79,,,92,75,,,,,,,,,79,,81.25,81.25
"Plotting","https://www.kultboy.com/testbericht-uebersicht/505/",66,,,92,75,,,,,,,,,61,69,73.50,73.50
"Defender of the Crown","https://www.kultboy.com/testbericht-uebersicht/291/",72,,,72,75,43,,,,,,,82,50,78,65.67,65.67
"Grandia","https://www.kultboy.com/testbericht-uebersicht/4312/",92,,,,,,,,,,,,,,87,92.00,
"Super Street Fighter II: The New Challengers","https://www.kultboy.com/testbericht-uebersicht/134/",73,,,56,,,,,,,,,,35,86,54.67,54.67
"Wild 9","https://www.kultboy.com/testbericht-uebersicht/5747/",92,,,,,,,,,,,,,,,92.00,
"Turok 2: Seeds of Evil","https://www.kultboy.com/testbericht-uebersicht/6052/",73,,,,,,,,,,,73,,,76,73.00,
"NHL 99","https://www.kultboy.com/testbericht-uebersicht/4531/",89,,,,,,,,,,91,,,89,89,89.67,89.67
"Rage Racer","https://www.kultboy.com/testbericht-uebersicht/7221/",92,,,,,,,,,,,,,,,92.00,
"Sonic Adventure","https://www.kultboy.com/testbericht-uebersicht/7641/",92,,,,,,,,,,,,,,85,92.00,
"Metal Slug 3","https://www.kultboy.com/testbericht-uebersicht/7721/",92,,,,,,,,,,,,,,96,92.00,
"NHL 94","https://www.kultboy.com/testbericht-uebersicht/4461/",86,,,,,,,,92,,88,88,,86,91,88.00,88.00
"Stunt Race FX","https://www.kultboy.com/testbericht-uebersicht/4013/",88,,,,,,,,89,,,,,,62,88.50,
"NHL 95","https://www.kultboy.com/testbericht-uebersicht/2184/",86,,,,91,,,,86,,,90,,87,89,88.00,88.00
"TOCA World Touring Cars","https://www.kultboy.com/testbericht-uebersicht/9726/",92,,,,,,,,,,,,,,,92.00,
"Half-Life","https://www.kultboy.com/testbericht-uebersicht/3641/",92,,,,,,,,,,92,92,,,88,92.00,92.00
"Magic Carpet: Hidden Worlds","https://www.kultboy.com/testbericht-uebersicht/7418/",92,,,,,,,,,,,92,,,,92.00,
"Railroad Tycoon Deluxe","https://www.kultboy.com/testbericht-uebersicht/3924/",80,,,,83,,,,,82,81,92,80,89,,83.86,83.86
"Magic Carpet","https://www.kultboy.com/testbericht-uebersicht/763/",90,,,,91,,,,,,,92,,90,75,90.75,90.75
"NHL 96 (PC)","https://www.kultboy.com/testbericht-uebersicht/4908/",86,,,,,,,,,,92,92,,86,,89.00,89.00
"Links LS 1999","https://www.kultboy.com/testbericht-uebersicht/8760/",87,,,,,,,,,,87,92,,88,,88.50,88.50
"Falcon 3.0","https://www.kultboy.com/testbericht-uebersicht/3761/",85,,,,,,,,,,92,,85,91,,88.25,88.25
"The Devil Inside","https://www.kultboy.com/testbericht-uebersicht/10051/",92,,,,,,,,,,92,,,,,92.00,
"Maniac Mansion","https://www.kultboy.com/testbericht-uebersicht/117/",74,,,74,58,88,,85,,,,86,92,88,91,80.63,80.63
"Shanghai II: Drachenauge","https://www.kultboy.com/testbericht-uebersicht/2516/",65,,,,66,,,,,65,,74,92,70,,72.00,72.00
"Super Mario Bros.","https://www.kultboy.com/testbericht-uebersicht/1071/",92,,,,66,92,,,,,,,,,88,83.33,83.33
"Trinity","https://www.kultboy.com/testbericht-uebersicht/1288/",92,,,,,92,,,,,,,,,,92.00,
"Uridium","https://www.kultboy.com/testbericht-uebersicht/1558/",92,,,,80,92,,,,,,,,,77,88.00,88.00
"Wizball","https://www.kultboy.com/testbericht-uebersicht/240/",75,,,,83,92,,,,,,,,75,86,81.25,81.25
"Privateer","https://www.kultboy.com/testbericht-uebersicht/232/",81,,,,91,,,,,92,85,90,,81,90,86.67,86.67
"Quake","https://www.kultboy.com/testbericht-uebersicht/476/",79,,,,,,,,,92,,100,,79,80,87.50,87.50
"Comanche Gold","https://www.kultboy.com/testbericht-uebersicht/9284/",92,,,,,,,,,92,,,,,,92.00,
"Ecstatica","https://www.kultboy.com/testbericht-uebersicht/1622/",69,,,,83,,,,,92,87,69,91,86,80,82.43,82.43
"Blade Runner","https://www.kultboy.com/testbericht-uebersicht/2416/",80,,,,,,,,,92,88,80,,91,92,86.20,86.20
"Ultima VII Part Two: Serpent Isle","https://www.kultboy.com/testbericht-uebersicht/326/",85,,,,83,,,,,92,,87,,85,90,86.40,86.40
"Far Cry","https://www.kultboy.com/testbericht-uebersicht/5126/",92,,,,,,,,,92,,,,,84,92.00,
"WarCraft III: Reign of Chaos","https://www.kultboy.com/testbericht-uebersicht/5257/",92,,,,,,,,,92,,,,,88,92.00,
"WarCraft III: The Frozen Throne","https://www.kultboy.com/testbericht-uebersicht/5273/",92,,,,,,,,,92,,,,,,92.00,
"Age of Mythology","https://www.kultboy.com/testbericht-uebersicht/5374/",92,,,,,,,,,92,,,,,,92.00,
"FIFA 2000","https://www.kultboy.com/testbericht-uebersicht/7230/",85,,,,,,,,,92,,,,,,88.50,
"F-15 Strike Eagle III","https://www.kultboy.com/testbericht-uebersicht/1883/",78,,,,83,,,,,92,85,78,,81,,82.83,82.83
"Napalm: The Crimson Crisis","https://www.kultboy.com/testbericht-uebersicht/948/",92,92,,,,,,,,,,,,,,92.00,
"Banjo-Kazooie","https://www.kultboy.com/testbericht-uebersicht/5860/",92,,,,,,,,92,,,,,,92,92.00,
"NFL Quarterback Club 99","https://www.kultboy.com/testbericht-uebersicht/6807/",92,,,,,,,,92,,,,,,,92.00,
"Warcraft II: Tides of Darkness","https://www.kultboy.com/testbericht-uebersicht/441/",85,,,,,,,,92,,85,60,,89,87,82.20,82.20
"Turok: Dinosaur Hunter","https://www.kultboy.com/testbericht-uebersicht/4765/",90,,,,,,,,92,,,80,,,71,87.33,87.33
"Gran Turismo 3: A-spec","https://www.kultboy.com/testbericht-uebersicht/5436/",92,,,,,,92,,,,,,,,,92.00,
"X-COM: Terror from the Deep","https://www.kultboy.com/testbericht-uebersicht/762/",70,,,,,,,,80,,70,74,,91,90,77.00,77.00
"Landstalker: Die Schätze von König Nolo","https://www.kultboy.com/testbericht-uebersicht/1596/",80,,,,,,,,91,,,,,91,90,87.33,87.33
"The Super Shinobi","https://www.kultboy.com/testbericht-uebersicht/2178/",91,,,,83,,,,,,,,,91,92,88.33,88.33
